school_id,class_id,section_id,student_id,treatment,test_score,post
7.0,2.0,2.0,22.0,T1,45.085472,Post
7.0,2.0,2.0,23.0,T1,74.96225,Post
7.0,2.0,2.0,24.0,T2,59.357468,Post
7.0,2.0,2.0,25.0,Control,60.71264,Post
7.0,2.0,2.0,26.0,Control,58.49987,Post
7.0,2.0,2.0,27.0,T2,47.59044,Post
7.0,2.0,2.0,28.0,Control,56.652138,Post
7.0,2.0,2.0,29.0,T1,81.427635,Post
7.0,2.0,2.0,30.0,T2,46.733627,Post
7.0,2.0,2.0,31.0,T2,44.998703,Post
7.0,2.0,2.0,32.0,T1,78.342705,Post
7.0,2.0,2.0,33.0,Control,75.06198,Post
7.0,2.0,2.0,34.0,T2,49.050053,Post
7.0,2.0,2.0,35.0,T2,69.60528,Post
7.0,2.0,2.0,36.0,T1,76.291855,Post
7.0,2.0,2.0,37.0,Control,71.90506,Post
7.0,2.0,2.0,38.0,T1,99.67421,Post
8.0,1.0,1.0,1.0,T2,63.415886,Post
8.0,1.0,1.0,2.0,T2,57.397278,Post
8.0,1.0,1.0,3.0,T1,81.50069,Post
8.0,1.0,1.0,4.0,Control,80.586006,Post
8.0,1.0,1.0,5.0,T1,53.088478,Post
8.0,1.0,1.0,6.0,Control,44.08252,Post
8.0,1.0,1.0,7.0,T1,47.92379,Post
8.0,1.0,1.0,8.0,T2,48.428173,Post
8.0,1.0,1.0,9.0,T1,66.68618,Post
8.0,1.0,1.0,10.0,T1,63.291798,Post
8.0,1.0,1.0,11.0,T1,84.04797,Post
8.0,1.0,1.0,12.0,Control,83.79374,Post
8.0,1.0,1.0,13.0,Control,76.72326,Post
8.0,1.0,1.0,14.0,T1,49.999207,Post
8.0,1.0,1.0,15.0,T2,44.10573,Post
8.0,1.0,1.0,16.0,T2,58.776978,Post
8.0,1.0,1.0,17.0,T1,60.36796,Post
8.0,1.0,1.0,18.0,Control,47.41486,Post
8.0,1.0,1.0,19.0,T1,72.13012,Post
8.0,1.0,1.0,20.0,T1,60.96291,Post
8.0,1.0,1.0,21.0,T1,74.19762,Post
8.0,1.0,1.0,22.0,T1,80.94243,Post
8.0,1.0,1.0,23.0,T1,60.3758,Post
8.0,1.0,1.0,24.0,T1,73.44753,Post
8.0,1.0,1.0,25.0,Control,43.313354,Post
8.0,1.0,1.0,26.0,Control,71.89351,Post
8.0,1.0,1.0,27.0,T1,69.097305,Post
8.0,1.0,1.0,28.0,T2,53.771156,Post
8.0,1.0,1.0,29.0,T1,71.252625,Post
8.0,1.0,1.0,30.0,T2,57.59056,Post
8.0,1.0,1.0,31.0,Control,53.69262,Post
8.0,1.0,1.0,32.0,T2,64.29768,Post
8.0,1.0,1.0,33.0,T2,53.601337,Post
8.0,1.0,1.0,34.0,T1,73.025665,Post
8.0,1.0,1.0,35.0,T2,52.55667,Post
8.0,1.0,1.0,36.0,T2,51.341843,Post
8.0,1.0,1.0,37.0,Control,96.72758,Post
8.0,1.0,2.0,1.0,Control,69.16336,Post
8.0,1.0,2.0,2.0,Control,59.73358,Post
8.0,1.0,2.0,3.0,T2,39.465797,Post
8.0,1.0,2.0,4.0,T1,72.667015,Post
8.0,1.0,2.0,5.0,T2,42.85257,Post
8.0,1.0,2.0,6.0,Control,79.54703,Post
8.0,1.0,2.0,7.0,Control,68.92108,Post
8.0,1.0,2.0,8.0,T2,54.45608,Post
8.0,1.0,2.0,9.0,T2,62.426636,Post
8.0,1.0,2.0,10.0,Control,39.099243,Post
8.0,1.0,2.0,11.0,Control,57.124226,Post
8.0,1.0,2.0,12.0,T1,65.15456,Post
8.0,1.0,2.0,13.0,T2,62.164352,Post
8.0,1.0,2.0,14.0,T2,68.49578,Post
8.0,1.0,2.0,15.0,T2,58.82035,Post
8.0,1.0,2.0,16.0,T1,61.065727,Post
8.0,1.0,2.0,17.0,T2,53.171474,Post
8.0,1.0,2.0,18.0,T1,61.66545,Post
8.0,1.0,2.0,19.0,Control,48.509224,Post
8.0,1.0,2.0,20.0,T1,71.74785,Post
8.0,1.0,2.0,21.0,Control,38.91756,Post
8.0,1.0,2.0,22.0,Control,55.29293,Post
8.0,1.0,2.0,23.0,T2,43.077595,Post
8.0,1.0,2.0,24.0,T1,49.727787,Post
8.0,1.0,2.0,25.0,T2,69.296814,Post
8.0,1.0,2.0,26.0,Control,37.7083,Post
8.0,1.0,2.0,27.0,T2,59.96005,Post
8.0,1.0,2.0,28.0,T1,80.67256,Post
8.0,1.0,2.0,29.0,Control,72.40569,Post
8.0,1.0,2.0,30.0,T1,71.33095,Post
8.0,1.0,2.0,31.0,T2,49.16935,Post
8.0,1.0,2.0,32.0,T1,60.917404,Post
8.0,1.0,2.0,33.0,T1,41.56901,Post
8.0,1.0,2.0,34.0,Control,53.25927,Post
8.0,1.0,2.0,35.0,Control,59.11589,Post
8.0,1.0,2.0,36.0,T1,72.42442,Post
8.0,1.0,2.0,37.0,Control,53.668705,Post
8.0,1.0,2.0,38.0,T2,51.780434,Post
8.0,2.0,1.0,1.0,Control,52.040985,Post
8.0,2.0,1.0,2.0,T2,48.183117,Post
8.0,2.0,1.0,3.0,T1,61.888912,Post
8.0,2.0,1.0,4.0,T2,54.368393,Post
8.0,2.0,1.0,5.0,Control,87.35574,Post
8.0,2.0,1.0,6.0,Control,50.69806,Post
8.0,2.0,1.0,7.0,T1,92.414444,Post
8.0,2.0,1.0,8.0,T1,69.63735,Post
8.0,2.0,1.0,9.0,Control,69.794464,Post
8.0,2.0,1.0,10.0,Control,89.92209,Post
8.0,2.0,1.0,11.0,T2,42.176403,Post
8.0,2.0,1.0,12.0,T1,69.77153,Post
8.0,2.0,1.0,13.0,T1,48.648247,Post
8.0,2.0,1.0,14.0,T2,60.93542,Post
8.0,2.0,1.0,15.0,Control,66.381256,Post
8.0,2.0,1.0,16.0,T1,81.34442,Post
8.0,2.0,1.0,17.0,Control,57.85251,Post
8.0,2.0,1.0,18.0,T1,60.615463,Post
8.0,2.0,1.0,19.0,T1,62.314323,Post
8.0,2.0,1.0,20.0,Control,56.176685,Post
8.0,2.0,1.0,21.0,Control,92.52667,Post
8.0,2.0,1.0,22.0,Control,57.899834,Post
8.0,2.0,1.0,23.0,T1,63.223938,Post
8.0,2.0,1.0,24.0,T1,70.12547,Post
8.0,2.0,1.0,25.0,T1,67.984406,Post
8.0,2.0,1.0,26.0,T2,70.32933,Post
8.0,2.0,1.0,27.0,T1,79.17897,Post
8.0,2.0,1.0,28.0,Control,73.05879,Post
8.0,2.0,1.0,29.0,T2,60.46707,Post
8.0,2.0,1.0,30.0,Control,59.83154,Post
8.0,2.0,1.0,31.0,Control,76.41583,Post
8.0,2.0,1.0,32.0,Control,90.91252,Post
8.0,2.0,1.0,33.0,Control,53.008583,Post
8.0,2.0,1.0,34.0,T1,78.16111,Post
8.0,2.0,1.0,35.0,Control,54.943073,Post
8.0,2.0,1.0,36.0,T1,99.025826,Post
8.0,2.0,1.0,37.0,Control,63.552853,Post
8.0,2.0,2.0,1.0,T2,48.57926,Post
8.0,2.0,2.0,2.0,Control,65.00148,Post
8.0,2.0,2.0,3.0,T1,74.57882,Post
8.0,2.0,2.0,4.0,T1,65.151276,Post
8.0,2.0,2.0,5.0,T2,52.262547,Post
8.0,2.0,2.0,6.0,T1,64.002014,Post
8.0,2.0,2.0,7.0,T2,52.483746,Post
8.0,2.0,2.0,8.0,T1,75.694565,Post
8.0,2.0,2.0,9.0,T2,42.238674,Post
8.0,2.0,2.0,10.0,T2,51.628254,Post
8.0,2.0,2.0,11.0,Control,50.176437,Post
8.0,2.0,2.0,12.0,Control,52.458023,Post
8.0,2.0,2.0,13.0,Control,53.79036,Post
8.0,2.0,2.0,14.0,Control,65.434044,Post
8.0,2.0,2.0,15.0,Control,66.29652,Post
8.0,2.0,2.0,16.0,T1,74.73142,Post
8.0,2.0,2.0,17.0,Control,69.258446,Post
8.0,2.0,2.0,18.0,Control,45.508358,Post
8.0,2.0,2.0,19.0,T1,74.926056,Post
8.0,2.0,2.0,20.0,T2,49.185726,Post
8.0,2.0,2.0,21.0,T2,66.49589,Post
8.0,2.0,2.0,22.0,T1,105.10239,Post
8.0,2.0,2.0,23.0,Control,61.95225,Post
8.0,2.0,2.0,24.0,T1,61.61393,Post
8.0,2.0,2.0,25.0,T1,53.200363,Post
8.0,2.0,2.0,26.0,T2,42.615246,Post
8.0,2.0,2.0,27.0,T1,61.484093,Post
8.0,2.0,2.0,28.0,T2,54.31453,Post
8.0,2.0,2.0,29.0,Control,63.416855,Post
8.0,2.0,2.0,30.0,T2,49.648487,Post
8.0,2.0,2.0,31.0,T2,61.92029,Post
8.0,2.0,2.0,32.0,T2,76.481,Post
8.0,2.0,2.0,33.0,Control,66.602165,Post
8.0,2.0,2.0,34.0,T1,78.47109,Post
8.0,2.0,2.0,35.0,T1,65.21808,Post
8.0,2.0,2.0,36.0,T1,59.581993,Post
8.0,2.0,2.0,37.0,T1,80.89911,Post
8.0,2.0,2.0,38.0,T2,49.433712,Post
1.0,1.0,1.0,1.0,Control,50.182095,Pre
1.0,1.0,1.0,2.0,T1,66.047554,Pre
1.0,1.0,1.0,3.0,T2,44.069717,Pre
1.0,1.0,1.0,4.0,T1,34.018944,Pre
1.0,1.0,1.0,5.0,Control,53.08916,Pre
1.0,1.0,1.0,6.0,Control,27.176136,Pre
1.0,1.0,1.0,7.0,T1,52.258457,Pre
1.0,1.0,1.0,8.0,T1,60.96528,Pre
1.0,1.0,1.0,9.0,T1,45.473606,Pre
1.0,1.0,1.0,10.0,T1,56.48657,Pre
1.0,1.0,1.0,11.0,T2,63.537346,Pre
1.0,1.0,1.0,12.0,Control,46.996685,Pre
1.0,1.0,1.0,13.0,T2,64.06907,Pre
1.0,1.0,1.0,14.0,T1,59.44891,Pre
1.0,1.0,1.0,15.0,T1,48.1968,Pre
1.0,1.0,1.0,16.0,T1,44.748528,Pre
1.0,1.0,1.0,17.0,T1,57.1951,Pre
1.0,1.0,1.0,18.0,T2,66.58083,Pre
1.0,1.0,1.0,19.0,T1,46.220947,Pre
1.0,1.0,1.0,20.0,Control,29.693811,Pre
1.0,1.0,1.0,21.0,T1,52.32537,Pre
1.0,1.0,1.0,22.0,T1,42.37381,Pre
1.0,1.0,1.0,23.0,T2,51.15698,Pre
1.0,1.0,1.0,24.0,T2,48.47129,Pre
1.0,1.0,1.0,25.0,T1,49.37831,Pre
1.0,1.0,1.0,26.0,T1,54.653183,Pre
1.0,1.0,1.0,27.0,T1,66.33429,Pre
1.0,1.0,1.0,28.0,Control,42.042534,Pre
1.0,1.0,1.0,29.0,T2,57.570286,Pre
1.0,1.0,1.0,30.0,Control,51.13064,Pre
1.0,1.0,1.0,31.0,T2,50.970867,Pre
1.0,1.0,1.0,32.0,Control,66.76974,Pre
1.0,1.0,1.0,33.0,T2,59.24827,Pre
1.0,1.0,1.0,34.0,T1,47.949368,Pre
1.0,1.0,1.0,35.0,T1,74.60695,Pre
1.0,1.0,1.0,36.0,T1,49.40201,Pre
1.0,1.0,1.0,37.0,T1,60.53048,Pre
1.0,1.0,2.0,1.0,T1,54.885544,Pre
1.0,1.0,2.0,2.0,T2,54.691174,Pre
1.0,1.0,2.0,3.0,T2,47.57374,Pre
1.0,1.0,2.0,4.0,T1,52.760674,Pre
1.0,1.0,2.0,5.0,T1,59.761078,Pre
1.0,1.0,2.0,6.0,T1,68.0963,Pre
1.0,1.0,2.0,7.0,Control,53.137833,Pre
1.0,1.0,2.0,8.0,T2,49.525887,Pre
1.0,1.0,2.0,9.0,T2,71.09901,Pre
1.0,1.0,2.0,10.0,T2,51.84987,Pre
1.0,1.0,2.0,11.0,T2,62.90022,Pre
1.0,1.0,2.0,12.0,T2,65.83363,Pre
1.0,1.0,2.0,13.0,T1,68.32004,Pre
1.0,1.0,2.0,14.0,T1,53.902817,Pre
1.0,1.0,2.0,15.0,T2,63.55796,Pre
1.0,1.0,2.0,16.0,Control,44.903618,Pre
1.0,1.0,2.0,17.0,T1,57.207386,Pre
1.0,1.0,2.0,18.0,Control,49.41949,Pre
1.0,1.0,2.0,19.0,T1,50.985413,Pre
1.0,1.0,2.0,20.0,T1,49.40603,Pre
1.0,1.0,2.0,21.0,T1,49.06846,Pre
1.0,1.0,2.0,22.0,T2,50.177357,Pre
1.0,1.0,2.0,23.0,Control,57.929592,Pre
1.0,1.0,2.0,24.0,T2,31.440897,Pre
1.0,1.0,2.0,25.0,T2,54.788055,Pre
1.0,1.0,2.0,26.0,Control,46.730106,Pre
1.0,1.0,2.0,27.0,Control,69.20156,Pre
1.0,1.0,2.0,28.0,T1,70.050606,Pre
1.0,1.0,2.0,29.0,Control,52.76868,Pre
1.0,1.0,2.0,30.0,Control,52.419994,Pre
1.0,1.0,2.0,31.0,T1,62.97884,Pre
1.0,1.0,2.0,32.0,Control,56.032673,Pre
1.0,1.0,2.0,33.0,T1,66.20806,Pre
1.0,1.0,2.0,34.0,T1,66.46459,Pre
1.0,1.0,2.0,35.0,T1,45.1945,Pre
1.0,1.0,2.0,36.0,Control,40.643127,Pre
1.0,1.0,2.0,37.0,T2,61.072014,Pre
1.0,1.0,2.0,38.0,Control,34.384262,Pre
1.0,2.0,1.0,1.0,T2,72.24368,Pre
1.0,2.0,1.0,2.0,T1,62.021473,Pre
1.0,2.0,1.0,3.0,Control,70.971375,Pre
1.0,2.0,1.0,4.0,Control,61.04386,Pre
1.0,2.0,1.0,5.0,Control,46.692184,Pre
1.0,2.0,1.0,6.0,T1,53.50751,Pre
1.0,2.0,1.0,7.0,Control,51.274303,Pre
1.0,2.0,1.0,8.0,Control,42.469902,Pre
1.0,2.0,1.0,9.0,Control,51.821762,Pre
1.0,2.0,1.0,10.0,Control,43.104507,Pre
1.0,2.0,1.0,11.0,T1,64.99487,Pre
1.0,2.0,1.0,12.0,T2,46.224243,Pre
1.0,2.0,1.0,13.0,T1,53.00231,Pre
1.0,2.0,1.0,14.0,T2,54.76415,Pre
1.0,2.0,1.0,15.0,Control,58.685684,Pre
1.0,2.0,1.0,16.0,Control,54.706997,Pre
1.0,2.0,1.0,17.0,Control,55.821278,Pre
1.0,2.0,1.0,18.0,T2,60.79935,Pre
1.0,2.0,1.0,19.0,T1,45.03897,Pre
1.0,2.0,1.0,20.0,T1,50.56077,Pre
1.0,2.0,1.0,21.0,T2,61.28351,Pre
1.0,2.0,1.0,22.0,Control,51.527653,Pre
1.0,2.0,1.0,23.0,Control,48.40144,Pre
1.0,2.0,1.0,24.0,T2,61.282146,Pre
1.0,2.0,1.0,25.0,T1,67.78089,Pre
1.0,2.0,1.0,26.0,Control,54.90918,Pre
1.0,2.0,1.0,27.0,Control,56.70727,Pre
1.0,2.0,1.0,28.0,T2,62.984142,Pre
1.0,2.0,1.0,29.0,T1,45.34433,Pre
1.0,2.0,1.0,30.0,T2,70.19085,Pre
1.0,2.0,1.0,31.0,T2,54.44876,Pre
1.0,2.0,1.0,32.0,Control,57.113155,Pre
1.0,2.0,1.0,33.0,Control,52.476585,Pre
1.0,2.0,1.0,34.0,T2,46.483723,Pre
1.0,2.0,1.0,35.0,Control,59.675007,Pre
1.0,2.0,1.0,36.0,T2,40.196766,Pre
1.0,2.0,1.0,37.0,T1,56.043156,Pre
1.0,2.0,2.0,1.0,Control,53.004288,Pre
1.0,2.0,2.0,2.0,T1,55.051796,Pre
1.0,2.0,2.0,3.0,Control,71.55271,Pre
1.0,2.0,2.0,4.0,T2,78.68591,Pre
1.0,2.0,2.0,5.0,Control,52.693485,Pre
1.0,2.0,2.0,6.0,Control,35.49398,Pre
1.0,2.0,2.0,7.0,Control,48.10239,Pre
1.0,2.0,2.0,8.0,T1,41.016483,Pre
1.0,2.0,2.0,9.0,T2,38.648327,Pre
1.0,2.0,2.0,10.0,Control,46.917915,Pre
1.0,2.0,2.0,11.0,Control,67.76622,Pre
1.0,2.0,2.0,12.0,T1,60.22902,Pre
1.0,2.0,2.0,13.0,T2,50.94192,Pre
1.0,2.0,2.0,14.0,T1,58.621677,Pre
1.0,2.0,2.0,15.0,T1,41.079544,Pre
1.0,2.0,2.0,16.0,T2,55.30222,Pre
1.0,2.0,2.0,17.0,T2,74.43397,Pre
1.0,2.0,2.0,18.0,T2,52.26996,Pre
1.0,2.0,2.0,19.0,Control,62.992783,Pre
1.0,2.0,2.0,20.0,T2,34.238987,Pre
1.0,2.0,2.0,21.0,T1,56.079292,Pre
1.0,2.0,2.0,22.0,T2,64.9135,Pre
1.0,2.0,2.0,23.0,T1,47.496357,Pre
1.0,2.0,2.0,24.0,T2,43.82372,Pre
1.0,2.0,2.0,25.0,T2,57.745975,Pre
1.0,2.0,2.0,26.0,Control,50.036526,Pre
1.0,2.0,2.0,27.0,Control,57.722588,Pre
1.0,2.0,2.0,28.0,T2,57.57229,Pre
1.0,2.0,2.0,29.0,T2,56.789906,Pre
1.0,2.0,2.0,30.0,T2,66.85166,Pre
1.0,2.0,2.0,31.0,T2,48.105236,Pre
1.0,2.0,2.0,32.0,T1,56.237354,Pre
1.0,2.0,2.0,33.0,Control,34.857807,Pre
1.0,2.0,2.0,34.0,T2,63.483433,Pre
1.0,2.0,2.0,35.0,T2,49.564423,Pre
1.0,2.0,2.0,36.0,Control,52.300617,Pre
1.0,2.0,2.0,37.0,T2,56.29287,Pre
1.0,2.0,2.0,38.0,T1,56.734097,Pre
2.0,1.0,1.0,1.0,Control,47.187054,Pre
2.0,1.0,1.0,2.0,T2,52.750507,Pre
2.0,1.0,1.0,3.0,T2,44.392605,Pre
2.0,1.0,1.0,4.0,T1,63.616646,Pre
2.0,1.0,1.0,5.0,Control,41.39211,Pre
2.0,1.0,1.0,6.0,T2,58.7251,Pre
2.0,1.0,1.0,7.0,T2,50.74247,Pre
2.0,1.0,1.0,8.0,Control,46.332405,Pre
2.0,1.0,1.0,9.0,Control,57.398212,Pre
2.0,1.0,1.0,10.0,T1,62.08671,Pre
2.0,1.0,1.0,11.0,T2,64.543274,Pre
2.0,1.0,1.0,12.0,T2,67.18809,Pre
2.0,1.0,1.0,13.0,T1,44.050835,Pre
2.0,1.0,1.0,14.0,T1,60.239788,Pre
2.0,1.0,1.0,15.0,Control,61.944378,Pre
2.0,1.0,1.0,16.0,T2,40.366467,Pre
2.0,1.0,1.0,17.0,T2,54.614315,Pre
2.0,1.0,1.0,18.0,T1,47.352585,Pre
2.0,1.0,1.0,19.0,T1,44.087044,Pre
2.0,1.0,1.0,20.0,T2,52.645535,Pre
2.0,1.0,1.0,21.0,T2,47.039745,Pre
2.0,1.0,1.0,22.0,Control,69.02142,Pre
2.0,1.0,1.0,23.0,T1,61.369156,Pre
2.0,1.0,1.0,24.0,T2,67.0748,Pre
2.0,1.0,1.0,25.0,Control,69.554756,Pre
2.0,1.0,1.0,26.0,T1,42.03699,Pre
2.0,1.0,1.0,27.0,Control,63.473473,Pre
2.0,1.0,1.0,28.0,T1,59.72131,Pre
2.0,1.0,1.0,29.0,T2,63.020958,Pre
2.0,1.0,1.0,30.0,T1,80.584305,Pre
2.0,1.0,1.0,31.0,Control,45.30901,Pre
2.0,1.0,1.0,32.0,Control,63.587925,Pre
2.0,1.0,1.0,33.0,T1,42.303154,Pre
2.0,1.0,1.0,34.0,T2,79.44339,Pre
2.0,1.0,1.0,35.0,T2,50.322773,Pre
2.0,1.0,1.0,36.0,T2,43.65985,Pre
2.0,1.0,1.0,37.0,T1,48.303303,Pre
2.0,1.0,2.0,1.0,Control,64.63583,Pre
2.0,1.0,2.0,2.0,Control,68.48976,Pre
2.0,1.0,2.0,3.0,T2,49.122917,Pre
2.0,1.0,2.0,4.0,T1,65.243935,Pre
2.0,1.0,2.0,5.0,T2,59.28039,Pre
2.0,1.0,2.0,6.0,T1,64.56179,Pre
2.0,1.0,2.0,7.0,T1,55.898975,Pre
2.0,1.0,2.0,8.0,Control,47.34772,Pre
2.0,1.0,2.0,9.0,T1,63.12284,Pre
2.0,1.0,2.0,10.0,T2,64.42587,Pre
2.0,1.0,2.0,11.0,Control,71.57164,Pre
2.0,1.0,2.0,12.0,Control,66.81756,Pre
2.0,1.0,2.0,13.0,T1,55.651505,Pre
2.0,1.0,2.0,14.0,T2,48.68699,Pre
2.0,1.0,2.0,15.0,T2,47.855976,Pre
2.0,1.0,2.0,16.0,T2,49.038246,Pre
2.0,1.0,2.0,17.0,Control,59.729404,Pre
2.0,1.0,2.0,18.0,Control,46.91375,Pre
2.0,1.0,2.0,19.0,T2,52.277298,Pre
2.0,1.0,2.0,20.0,T2,68.800964,Pre
2.0,1.0,2.0,21.0,Control,50.342957,Pre
2.0,1.0,2.0,22.0,Control,65.6715,Pre
2.0,1.0,2.0,23.0,T2,58.059395,Pre
2.0,1.0,2.0,24.0,Control,48.22893,Pre
2.0,1.0,2.0,25.0,T2,63.804214,Pre
2.0,1.0,2.0,26.0,Control,63.34459,Pre
2.0,1.0,2.0,27.0,T2,61.304497,Pre
2.0,1.0,2.0,28.0,T2,48.781532,Pre
2.0,1.0,2.0,29.0,T2,65.503525,Pre
2.0,1.0,2.0,30.0,Control,58.15993,Pre
2.0,1.0,2.0,31.0,T1,79.90835,Pre
2.0,1.0,2.0,32.0,T1,50.270164,Pre
2.0,1.0,2.0,33.0,T1,56.28087,Pre
2.0,1.0,2.0,34.0,Control,49.649086,Pre
2.0,1.0,2.0,35.0,Control,56.77473,Pre
2.0,1.0,2.0,36.0,Control,58.542892,Pre
2.0,1.0,2.0,37.0,T1,27.89179,Pre
2.0,1.0,2.0,38.0,T1,59.3174,Pre
2.0,2.0,1.0,1.0,T1,39.831978,Pre
2.0,2.0,1.0,2.0,Control,70.61443,Pre
2.0,2.0,1.0,3.0,Control,31.764582,Pre
2.0,2.0,1.0,4.0,T1,52.96184,Pre
2.0,2.0,1.0,5.0,T2,48.748856,Pre
2.0,2.0,1.0,6.0,T2,65.86355,Pre
2.0,2.0,1.0,7.0,T1,37.41025,Pre
2.0,2.0,1.0,8.0,T1,47.15028,Pre
2.0,2.0,1.0,9.0,T1,82.63615,Pre
2.0,2.0,1.0,10.0,T1,33.402447,Pre
2.0,2.0,1.0,11.0,T2,63.35345,Pre
2.0,2.0,1.0,12.0,Control,57.15151,Pre
2.0,2.0,1.0,13.0,T1,44.098057,Pre
2.0,2.0,1.0,14.0,T1,32.25201,Pre
2.0,2.0,1.0,15.0,T1,75.34411,Pre
2.0,2.0,1.0,16.0,Control,61.066204,Pre
2.0,2.0,1.0,17.0,Control,54.21622,Pre
2.0,2.0,1.0,18.0,T2,48.141983,Pre
2.0,2.0,1.0,19.0,T1,44.043495,Pre
2.0,2.0,1.0,20.0,T2,59.21143,Pre
2.0,2.0,1.0,21.0,Control,40.67822,Pre
2.0,2.0,1.0,22.0,T2,52.097725,Pre
2.0,2.0,1.0,23.0,T1,45.781036,Pre
2.0,2.0,1.0,24.0,T1,62.15412,Pre
2.0,2.0,1.0,25.0,T2,49.697662,Pre
2.0,2.0,1.0,26.0,T2,40.67377,Pre
2.0,2.0,1.0,27.0,Control,50.307728,Pre
2.0,2.0,1.0,28.0,Control,58.023903,Pre
2.0,2.0,1.0,29.0,T1,73.73466,Pre
2.0,2.0,1.0,30.0,T1,63.606724,Pre
2.0,2.0,1.0,31.0,Control,57.52747,Pre
2.0,2.0,1.0,32.0,T2,76.51031,Pre
2.0,2.0,1.0,33.0,T1,46.03992,Pre
2.0,2.0,1.0,34.0,T2,47.272984,Pre
2.0,2.0,1.0,35.0,T1,64.62532,Pre
2.0,2.0,1.0,36.0,Control,54.020065,Pre
2.0,2.0,1.0,37.0,T2,68.03163,Pre
2.0,2.0,2.0,1.0,Control,59.18155,Pre
2.0,2.0,2.0,2.0,Control,58.08466,Pre
2.0,2.0,2.0,3.0,T1,42.887486,Pre
2.0,2.0,2.0,4.0,Control,64.80213,Pre
2.0,2.0,2.0,5.0,Control,45.24573,Pre
2.0,2.0,2.0,6.0,T1,54.87749,Pre
2.0,2.0,2.0,7.0,T2,50.560192,Pre
2.0,2.0,2.0,8.0,T1,46.94301,Pre
2.0,2.0,2.0,9.0,T1,42.630505,Pre
2.0,2.0,2.0,10.0,T2,60.36715,Pre
2.0,2.0,2.0,11.0,Control,62.274643,Pre
2.0,2.0,2.0,12.0,T1,57.71858,Pre
2.0,2.0,2.0,13.0,T2,51.031223,Pre
2.0,2.0,2.0,14.0,T2,58.467056,Pre
2.0,2.0,2.0,15.0,T1,54.158848,Pre
2.0,2.0,2.0,16.0,Control,58.33567,Pre
2.0,2.0,2.0,17.0,Control,57.356476,Pre
2.0,2.0,2.0,18.0,Control,42.0056,Pre
2.0,2.0,2.0,19.0,T1,58.97219,Pre
2.0,2.0,2.0,20.0,T1,59.466476,Pre
2.0,2.0,2.0,21.0,T2,62.272476,Pre
2.0,2.0,2.0,22.0,T1,54.40462,Pre
2.0,2.0,2.0,23.0,T2,56.28544,Pre
2.0,2.0,2.0,24.0,Control,52.020737,Pre
2.0,2.0,2.0,25.0,Control,59.90671,Pre
2.0,2.0,2.0,26.0,T1,71.838585,Pre
2.0,2.0,2.0,27.0,T2,52.659225,Pre
2.0,2.0,2.0,28.0,T2,45.268803,Pre
2.0,2.0,2.0,29.0,T2,63.759583,Pre
2.0,2.0,2.0,30.0,T1,59.9313,Pre
2.0,2.0,2.0,31.0,Control,45.50562,Pre
2.0,2.0,2.0,32.0,T2,59.79068,Pre
2.0,2.0,2.0,33.0,T1,34.659466,Pre
2.0,2.0,2.0,34.0,Control,63.322914,Pre
2.0,2.0,2.0,35.0,T2,55.690285,Pre
2.0,2.0,2.0,36.0,T1,67.1303,Pre
2.0,2.0,2.0,37.0,Control,60.06082,Pre
2.0,2.0,2.0,38.0,Control,52.2959,Pre
3.0,1.0,1.0,1.0,Control,50.90735,Pre
3.0,1.0,1.0,2.0,T1,54.33076,Pre
3.0,1.0,1.0,3.0,T1,63.829144,Pre
3.0,1.0,1.0,4.0,T1,72.96321,Pre
3.0,1.0,1.0,5.0,T1,58.22033,Pre
3.0,1.0,1.0,6.0,T2,54.473015,Pre
3.0,1.0,1.0,7.0,Control,54.786377,Pre
3.0,1.0,1.0,8.0,T1,49.1086,Pre
3.0,1.0,1.0,9.0,T1,55.58076,Pre
3.0,1.0,1.0,10.0,T2,59.793053,Pre
3.0,1.0,1.0,11.0,T2,54.911995,Pre
3.0,1.0,1.0,12.0,Control,55.54569,Pre
3.0,1.0,1.0,13.0,Control,53.7749,Pre
3.0,1.0,1.0,14.0,T1,72.784805,Pre
3.0,1.0,1.0,15.0,T2,46.791626,Pre
3.0,1.0,1.0,16.0,Control,37.966568,Pre
3.0,1.0,1.0,17.0,Control,35.73325,Pre
3.0,1.0,1.0,18.0,T1,64.928635,Pre
3.0,1.0,1.0,19.0,T1,46.25792,Pre
3.0,1.0,1.0,20.0,T2,53.454426,Pre
3.0,1.0,1.0,21.0,T1,65.363884,Pre
3.0,1.0,1.0,22.0,T1,68.153206,Pre
3.0,1.0,1.0,23.0,T2,50.81922,Pre
3.0,1.0,1.0,24.0,Control,36.607227,Pre
3.0,1.0,1.0,25.0,Control,55.12865,Pre
3.0,1.0,1.0,26.0,Control,41.01191,Pre
3.0,1.0,1.0,27.0,T1,63.254128,Pre
3.0,1.0,1.0,28.0,T2,58.60117,Pre
3.0,1.0,1.0,29.0,T1,52.289577,Pre
3.0,1.0,1.0,30.0,T2,55.286278,Pre
3.0,1.0,1.0,31.0,Control,56.292347,Pre
3.0,1.0,1.0,32.0,T2,71.2715,Pre
3.0,1.0,1.0,33.0,T2,48.40263,Pre
3.0,1.0,1.0,34.0,Control,50.639668,Pre
3.0,1.0,1.0,35.0,T1,61.499744,Pre
3.0,1.0,1.0,36.0,Control,55.75618,Pre
3.0,1.0,1.0,37.0,T1,42.68057,Pre
3.0,1.0,2.0,1.0,T2,46.14907,Pre
