school_id,class_id,section_id,student_id,treatment,test_score_endline
8.0,2.0,2.0,2.0,Control,55.02995
8.0,2.0,2.0,3.0,Control,60.3101
8.0,2.0,2.0,4.0,Control,49.128605
8.0,2.0,2.0,5.0,Control,52.786747
8.0,2.0,2.0,6.0,Control,47.151707
8.0,2.0,2.0,7.0,Control,52.572834
8.0,2.0,2.0,8.0,Control,64.14331
8.0,2.0,2.0,9.0,Control,42.23894
8.0,2.0,2.0,10.0,Control,51.964497
8.0,2.0,2.0,11.0,Control,47.16862
8.0,2.0,2.0,12.0,Control,52.5633
8.0,2.0,2.0,13.0,Control,50.280136
8.0,2.0,2.0,14.0,Control,63.37184
8.0,2.0,2.0,15.0,Control,67.33442
8.0,2.0,2.0,16.0,Control,48.510704
8.0,2.0,2.0,17.0,Control,66.5778
8.0,2.0,2.0,18.0,Control,52.743225
8.0,2.0,2.0,19.0,Control,58.247852
8.0,2.0,2.0,20.0,Control,49.679123
8.0,2.0,2.0,21.0,Control,66.811325
8.0,2.0,2.0,22.0,Control,82.94043
8.0,2.0,2.0,23.0,Control,54.10161
8.0,2.0,2.0,24.0,Control,44.020462
8.0,2.0,2.0,25.0,Control,45.697357
8.0,2.0,2.0,26.0,Control,42.893024
8.0,2.0,2.0,27.0,Control,51.789856
8.0,2.0,2.0,28.0,Control,54.449947
8.0,2.0,2.0,29.0,Control,48.48542
8.0,2.0,2.0,30.0,Control,49.8107
8.0,2.0,2.0,31.0,Control,62.330944
8.0,2.0,2.0,32.0,Control,76.72712
8.0,2.0,2.0,33.0,Control,43.568844
8.0,2.0,2.0,34.0,Control,63.54077
8.0,2.0,2.0,35.0,Control,55.852093
8.0,2.0,2.0,36.0,Control,46.7055
8.0,2.0,2.0,37.0,Control,65.19091
8.0,2.0,2.0,38.0,Control,49.579224
